Station;RAMSAU;AM;DACHSTEIN;;;;;;
Altitude;1207;;;;;;;;
Easting;422687;;;;;;;;
Northing;391740;;;;;;;;
year;month;day;hour;temp;precip;short_in;rel_hum;wind_speed;long_in
2010;8;2;18;289,35;0;33,33;79;2,7;414,384929
2010;8;2;19;288,25;0;2,78;89;2,4;458,1225503
2010;8;2;20;288,15;0;0;91;1,7;480,444811
2010;8;2;21;287,55;0,7;0;94;2,5;476,1541754
2010;8;2;22;287,35;0;0;93;2,6;450,5770109
2010;8;2;23;287,25;0;0;94;1,8;472,4228781
2010;8;3;0;287,35;0;0;91;1,7;470,6677366
2010;8;3;1;286,95;0;0;92;2;475,8590235
2010;8;3;2;286,55;0;0;92;2,5;488,6971517
2010;8;3;3;286,15;0;0;92;2;471,7469173
2010;8;3;4;285,45;9;0;94;1,8;461,1373334
2010;8;3;5;285,25;2;8,33;94;0,5;458,7358067
2010;8;3;6;284,95;0;36,11;94;0,9;422,463684
2010;8;3;7;284,75;1,3;22,22;95;1,4;415,677491
2010;8;3;8;285,15;1,8;52,78;94;1;373,2765458
2010;8;3;9;285,25;0,3;100;93;0,9;352,3298376
2010;8;3;10;287,15;1,5;269,44;90;0,8;397,364363
2010;8;3;11;288,45;0;550;85;1,6;447,4862606
2010;8;3;12;288,15;0;575;80;2,1;398,2433121
2010;8;3;13;287,25;0;436,11;78;2,3;373,8807897
2010;8;3;14;287,35;0,6;302,78;85;2;435,3408877
2010;8;3;15;286,75;0,2;175;84;0,7;417,6400987
2010;8;3;16;286,15;0,1;86,11;82;0,7;401,0741079
2010;8;3;17;285,65;0;52,78;89;1,3;437,3681117
2010;8;3;18;284,95;0,1;22,22;94;2,1;478,8778368
2010;8;3;19;284,75;0;2,78;93;1,4;471,5552627
2010;8;3;20;284,05;0,2;0;90;0;411,1137189
2010;8;3;21;283,75;0;0;92;0,2;403,0912384
2010;8;3;22;283,55;0;0;93;0,3;404,1073852
2010;8;3;23;283,75;0;0;94;0,1;421,8057878
2010;8;4;0;283,65;0;0;94;0,7;425,2154508
2010;8;4;1;283,65;0;0;92;1,4;422,5215932
2010;8;4;2;283,45;0;0;91;2,2;408,2588705
2010;8;4;3;283,15;0;0;93;1;399,9198425
2010;8;4;4;283,05;0;0;93;0,4;373,577301
2010;8;4;5;283,25;0;16,67;92;0,1;363,489705
2010;8;4;6;283,95;0;91,67;89;0,5;347,6603204
2010;8;4;7;284,45;0;183,33;83;1,1;326,7336927
2010;8;4;8;285,75;0;388,89;72;1,4;318,2223991
2010;8;4;9;287,15;0;477,78;65;0,7;321,1134468
2010;8;4;10;288,25;0;511,11;58;0,8;321,4043034
2010;8;4;11;288,75;0;500;48;1,3;309,5166935
2010;8;4;12;288,75;0;547,22;57;0,5;321,5868999
2010;8;4;13;289,55;0;388,89;50;0,8;319,1871147
2010;8;4;14;290,05;0;450;53;0,3;328,3717328
2010;8;4;15;289,65;0;200;54;2,2;329,0407085
2010;8;4;16;289,95;0;313,89;54;2,9;337,8673633
2010;8;4;17;288,85;0;188,89;62;1,9;352,9662031
2010;8;4;18;287,55;0;58,33;74;1,8;373,0509165
2010;8;4;19;286,35;0;22,22;81;1,8;391,2106827
2010;8;4;20;286,25;0;0;81;1;401,6029071
2010;8;4;21;285,35;0;0;86;1,4;406,9493371
2010;8;4;22;284,85;0;0;89;0,7;442,8619004
2010;8;4;23;284,55;0;0;87;0,4;386,3909378
2010;8;5;0;283,65;0;0;91;0,6;382,8307529
2010;8;5;1;284,35;0;0;91;0,7;426,4188418
2010;8;5;2;284,05;0;0;92;0,3;422,4067656
2010;8;5;3;283,75;0;0;92;0,4;383,5504835
2010;8;5;4;283,65;0;2,78;93;0,2;374,2577545
2010;8;5;5;284,35;0;41,67;91;0,4;371,8044089
2010;8;5;6;284,75;0;175;91;1,7;365,3958799
2010;8;5;7;285,45;0;205,56;89;1,5;356,8634005
2010;8;5;8;286,35;0;302,78;86;1,2;363,9732367
2010;8;5;9;287,55;0;369,44;75;1,7;343,2532878
2010;8;5;10;287,85;0;327,78;73;2,2;348,69511
2010;8;5;11;289,15;0;330,56;65;2,3;347,4171909
2010;8;5;12;288,45;0;288,89;64;2,4;343,4262777
2010;8;5;13;288,65;0;236,11;68;2,3;369,4084039
2010;8;5;14;287,35;0;83,33;76;2,9;384,9666487
2010;8;5;15;286,55;0,4;100;86;2,1;443,5658484
2010;8;5;16;285,85;0,7;91,67;91;1,2;447,9294614
2010;8;5;17;285,15;0,6;33,33;94;1,8;468,9192564
2010;8;5;18;285,15;1,9;19,44;94;0,5;509,9140388
2010;8;5;19;284,45;1,3;2,78;94;1,2;466,4597433
2010;8;5;20;283,85;0,2;0;94;2,3;437,1256423
2010;8;5;21;283,65;0;0;94;2,7;434,8533017
2010;8;5;22;283,45;0,5;0;94;2,6;427,691555
2010;8;5;23;283,25;0,7;0;94;1,9;440,7850199
2010;8;6;0;283,15;0,2;0;94;1,3;434,3203404
2010;8;6;1;282,65;0,4;0;93;1;406,5592715
2010;8;6;2;282,65;0,1;0;95;1,4;432,5396263
2010;8;6;3;282,45;0,1;0;95;1,5;420,2182084
2010;8;6;4;282,25;0,2;0;95;1,6;404,5662983
2010;8;6;5;282,25;0;11,11;94;1,7;370,8826449
2010;8;6;6;282,35;0,3;47,22;93;1,7;348,8731259
2010;8;6;7;283,15;0;125;90;1,6;340,8260009
2010;8;6;8;284,05;0;247,22;81;2;332,5071599
2010;8;6;9;285,15;0;333,33;84;2;356,7181533
2010;8;6;10;285,25;0;380,56;81;1,9;357,7806108
2010;8;6;11;285,95;0;452,78;78;2,3;354,2910521
2010;8;6;12;285,35;0;311,11;81;1,8;364,0178313
2010;8;6;13;285,95;0;461,11;74;2,1;379,7103799
2010;8;6;14;285,15;0;361,11;75;2,5;373,4668245
2010;8;6;15;283,65;0;211,11;88;2,4;396,491449
2010;8;6;16;283,05;0,1;113,89;91;1,9;404,0916995
2010;8;6;17;283,05;0;91,67;91;1,8;431,5539613
2010;8;6;18;282,65;0;22,22;89;1,6;393,4240481
2010;8;6;19;282,05;0;8,33;93;1,5;404,5269272
2010;8;6;20;282,05;0,1;0;93;1,2;419,2808105
2010;8;6;21;281,75;0,2;0;93;1,3;397,4049271
2010;8;6;22;281,45;0,2;0;94;1,6;389,4281585
2010;8;6;23;281,55;0;0;93;1,8;391,8576422
2010;8;7;0;281,55;0,1;0;93;1,4;391,8576422
2010;8;7;1;281,45;0,1;0;93;2;386,5453619
2010;8;7;2;281,45;0,2;0;94;1,9;385,4857693
2010;8;7;3;281,45;0;0;94;1,7;381,8867326
2010;8;7;4;281,65;0;0;92;1,6;374,8876133
2010;8;7;5;281,75;0;11,11;91;1,9;361,4558413
2010;8;7;6;281,85;0;33,33;91;1,9;362,73515
2010;8;7;7;282,25;0,1;83,33;92;2;371,7443064
2010;8;7;8;282,35;0;175;93;2,6;372,2954051
2010;8;7;9;282,75;0;275;93;2,8;388,6963119
2010;8;7;10;283,05;0,1;191,67;92;2,4;392,305431
2010;8;7;11;283,05;0,2;183,33;94;2,2;409,9007399
2010;8;7;12;283,15;1,2;241,67;93;2,4;389,4073964
2010;8;7;13;283,05;1,5;136,11;94;2;401,9151799
2010;8;7;14;283,55;2,4;216,67;94;2,1;433,7220552
2010;8;7;15;283,25;2,8;141,67;93;2,4;417,2832309
2010;8;7;16;283,15;2,1;136,11;94;2,6;424,3606185
2010;8;7;17;282,95;0,5;77,78;94;2;408,831325
2010;8;7;18;282,85;0,4;25;95;2,4;410,9866069
2010;8;7;19;282,95;0;5,56;94;2,1;448,7177987
2010;8;7;20;282,95;0;0;93;1,8;450,2989948
2010;8;7;21;282,15;0;0;93;2,2;431,5158388
2010;8;7;22;281,95;0;0;94;1,9;394,3386304
2010;8;7;23;281,35;0;0;96;1,1;386,3091834
2010;8;8;0;282,05;0;0;96;1,8;447,8557424
2010;8;8;1;281,85;0;0;95;2,1;443,7127812
2010;8;8;2;281,45;0;0;96;2,4;432,1354239
2010;8;8;3;281,15;0;0;96;2,1;412,8798491
2010;8;8;4;281,05;0;0;96;2;363,7669873
2010;8;8;5;281,05;0;25;96;1,8;335,0507788
2010;8;8;6;282,15;0;172,22;96;1,5;331,4677574
2010;8;8;7;283,45;0;363,89;96;1;319,6229207
2010;8;8;8;285,45;0;533,33;93;1,1;343,8419726
2010;8;8;9;289,45;0;686,11;71;0,6;348,0269313
2010;8;8;10;289,65;0;525;66;0,8;339,6302388
2010;8;8;11;291,55;0;666,67;44;0,9;323,4198838
2010;8;8;12;292,05;0;800;52;1,4;340,1300519
2010;8;8;13;293,05;0;605,56;49;0,8;343,9456465
2010;8;8;14;292,85;0;319,44;52;0,2;350,8565428
2010;8;8;15;293,35;0;455,56;52;0,4;362,537181
2010;8;8;16;291,85;0;377,78;53;0,2;369,3470352
2010;8;8;17;290,45;0;88,89;62;0,1;399,0506359
2010;8;8;18;286,85;3,5;19,44;92;1,1;520,2625961
2010;8;8;19;285,85;0;8,33;90;0,4;453,5621199
2010;8;8;20;285,35;2,7;0;93;1,2;492,164272
2010;8;8;21;284,85;0;0;94;0,5;459,4992966
2010;8;8;22;284,15;0;0;93;1,5;403,1503034
2010;8;8;23;284,25;0;0;93;0,9;400,7549746
2010;8;9;0;284,45;0;0;94;0,4;420,9883945
2010;8;9;1;284,65;0;0;94;0,2;462,8662429
2010;8;9;2;284,55;0,1;0;94;0,1;450,4349237
2010;8;9;3;283,95;0,3;0;93;0,8;408,3443987
2010;8;9;4;284,05;0,3;0;93;0,3;392,2091208
2010;8;9;5;284,05;0;25;93;0,6;371,0255753
2010;8;9;6;284,65;0;72,22;93;0,6;359,4457365
2010;8;9;7;285,45;0;166,67;91;0,3;351,173358
2010;8;9;8;286,95;0;552,78;87;0,9;368,5954825
2010;8;9;9;288,45;0;541,67;75;1,2;348,8436204
2010;8;9;10;288,75;0;572,22;65;1,2;329,2072133
2010;8;9;11;290,35;0;600;54;1,4;326,9353075
2010;8;9;12;291,75;0;716,67;51;1,5;334,6322017
2010;8;9;13;293,05;0;786,11;48;1,7;343,8905719
2010;8;9;14;293,55;0;775;45;1,8;344,4793978
2010;8;9;15;292,45;0;675;53;0,6;351,7892151
2010;8;9;16;291,85;0;527,78;54;2,8;354,5359197
2010;8;9;17;290,85;0;338,89;57;3,2;361,619665
2010;8;9;18;289,15;0;41,67;70;1,2;401,7442475
2010;8;9;19;287,35;0;8,33;81;2,7;415,8111763
2010;8;9;20;286,15;0;0;85;1,4;439,242566
2010;8;9;21;285,85;0;0;87;0,9;435,7203438
2010;8;9;22;284,55;0;0;89;1,1;395,2878915
2010;8;9;23;284,65;0;0;89;1;426,4082261
2010;8;10;0;284,45;0;0;90;0,6;459,4950987
2010;8;10;1;283,75;0;0;91;0,7;450,3578451
2010;8;10;2;283,05;0;0;92;1,3;368,6754655
2010;8;10;3;282,55;0;0;92;1,4;345,2462919
2010;8;10;4;283,95;0;0;91;1,1;349,5742823
2010;8;10;5;284,35;0;33,33;92;0,2;341,6693277
2010;8;10;6;286,05;0;136,11;88;0,7;343,5757592
2010;8;10;7;287,55;0;319,44;77;0,5;331,3645982
2010;8;10;8;289,65;0;519,44;75;0,8;349,3927025
2010;8;10;9;292,35;0;672,22;61;0,9;353,9999615
2010;8;10;10;293,45;0;777,78;49;1,3;344,6315599
2010;8;10;11;294,65;0;775;43;1,6;345,0545504
2010;8;10;12;295,45;0;747,22;41;1,8;349,7748129
2010;8;10;13;296,45;0;813,89;41;1,6;361,0109436
2010;8;10;14;295,35;0;747,22;45;1;362,2588147
2010;8;10;15;293,95;0;236,11;47;2,6;367,5533905
2010;8;10;16;292,25;0;102,78;55;1,4;397,6909441
2010;8;10;17;288,45;1,8;36,11;86;0,1;584,2115816
2010;8;10;18;286,25;6,5;8,33;85;4,5;423,5444075
2010;8;10;19;285,35;1,5;5,56;93;0,6;522,6788002
2010;8;10;20;285,05;0;0;93;1,3;565,6808236
2010;8;10;21;283,75;0;0;93;1,3;437,1439973
2010;8;10;22;282,95;0;0;93;1,1;418,5632482
2010;8;10;23;283,15;0;0;93;1,1;420,7350782
2010;8;11;0;282,55;0;0;93;1,1;390,1307084
2010;8;11;1;282,75;0;0;94;1,5;406,701998
2010;8;11;2;282,75;0;0;93;1;426,0058352
2010;8;11;3;282,75;0;0;94;1,1;375,7644908
2010;8;11;4;282,15;0;0;93;1,1;328,720042
2010;8;11;5;283,65;0;25;93;0,5;341,6754668
2010;8;11;6;285,05;0;158,33;93;1;368,45146
2010;8;11;7;286,55;0;372,22;85;0,7;373,4435654
2010;8;11;8;287,05;0;186,11;85;1,1;371,5397628
2010;8;11;9;287,35;0;175;86;1;350,8025431
2010;8;11;10;288,25;0;150;87;1,5;358,0175285
2010;8;11;11;290,95;0;394,44;66;1,4;347,677563
2010;8;11;12;292,25;0;502,78;62;1,3;357,243999
2010;8;11;13;294,25;0;686,11;50;0,1;356,5517294
2010;8;11;14;293,75;0;663,89;54;2,1;361,8079972
2010;8;11;15;293,95;0;411,11;52;2,1;366,5572339
2010;8;11;16;292,95;0;325;59;3,4;382,1834809
2010;8;11;17;291,25;0;86,11;69;2,3;399,346834
2010;8;11;18;289,95;0;44,44;79;0,2;425,9838076
2010;8;11;19;289,05;0;5,56;82;0,7;421,8097572
2010;8;11;20;288,55;0;0;84;0,9;433,3336821
2010;8;11;21;288,15;0,4;0;88;1,3;481,7061982
2010;8;11;22;287,55;0,6;0;92;0,6;501,3684818
2010;8;11;23;286,75;0;0;92;0,8;453,0242178
2010;8;12;0;286,45;0;0;92;0,7;481,2911652
2010;8;12;1;286,35;0;0;92;0,6;521,4352874
2010;8;12;2;285,45;0;0;93;0,7;480,1163355
2010;8;12;3;284,75;0;0;93;0,8;390,5573484
2010;8;12;4;284,45;0;0;93;1;348,8274546
2010;8;12;5;285,65;0;25;91;0,8;362,2011006
2010;8;12;6;287,35;0;147,22;90;0,3;381,4375843
2010;8;12;7;287,95;0;186,11;90;0,5;379,5403578
2010;8;12;8;289,25;0;394,44;82;1,7;374,6339976
2010;8;12;9;290,35;0;272,22;79;0,7;361,0821006
2010;8;12;10;291,05;0;297,22;79;1,2;369,977755
2010;8;12;11;294,45;0;791,67;43;1,1;345,0462955
2010;8;12;12;294,65;0;686,11;49;1,5;357,9593326
2010;8;12;13;294,65;0;311,11;51;1,1;362,0327351
2010;8;12;14;294,35;0;338,89;53;1;366,827456
